family,universe,algorithm,seed,pop_size,event_index,generation,previous_time,current_time,response_activated,response_type,replaced_count,prediction_used,kde_success,kde_fallback,note,response_evaluation_count
main,market20,KGB-DMOEA,12,100,15,151,0.3684210526315789,0.39473684210526316,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,16,161,0.39473684210526316,0.42105263157894735,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,17,171,0.42105263157894735,0.4473684210526315,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,18,181,0.4473684210526315,0.47368421052631576,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,19,191,0.47368421052631576,0.5,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,20,201,0.5,0.5263157894736842,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,21,211,0.5263157894736842,0.5526315789473684,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,22,221,0.5526315789473684,0.5789473684210527,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,23,231,0.5789473684210527,0.6052631578947368,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,24,241,0.6052631578947368,0.631578947368421,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,25,251,0.631578947368421,0.6578947368421052,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,26,261,0.6578947368421052,0.6842105263157894,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,27,271,0.6842105263157894,0.7105263157894737,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,28,281,0.7105263157894737,0.7368421052631579,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,29,291,0.7368421052631579,0.763157894736842,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,30,301,0.763157894736842,0.7894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,31,311,0.7894736842105263,0.8157894736842105,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,32,321,0.8157894736842105,0.8421052631578947,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,33,331,0.8421052631578947,0.8684210526315789,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,34,341,0.8684210526315789,0.894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,35,351,0.894736842105263,0.9210526315789473,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,36,361,0.9210526315789473,0.9473684210526315,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,12,100,37,371,0.9473684210526315,0.9736842105263157,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,1,11,0.0,0.02631578947368421,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,2,21,0.02631578947368421,0.05263157894736842,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,3,31,0.05263157894736842,0.07894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,4,41,0.07894736842105263,0.10526315789473684,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,5,51,0.10526315789473684,0.13157894736842105,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,6,61,0.13157894736842105,0.15789473684210525,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,7,71,0.15789473684210525,0.18421052631578946,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,8,81,0.18421052631578946,0.21052631578947367,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,9,91,0.21052631578947367,0.23684210526315788,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,10,101,0.23684210526315788,0.2631578947368421,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,11,111,0.2631578947368421,0.2894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,12,121,0.2894736842105263,0.3157894736842105,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,13,131,0.3157894736842105,0.3421052631578947,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,14,141,0.3421052631578947,0.3684210526315789,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,15,151,0.3684210526315789,0.39473684210526316,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,16,161,0.39473684210526316,0.42105263157894735,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,17,171,0.42105263157894735,0.4473684210526315,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,18,181,0.4473684210526315,0.47368421052631576,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,19,191,0.47368421052631576,0.5,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,20,201,0.5,0.5263157894736842,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,21,211,0.5263157894736842,0.5526315789473684,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,22,221,0.5526315789473684,0.5789473684210527,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,23,231,0.5789473684210527,0.6052631578947368,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,24,241,0.6052631578947368,0.631578947368421,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,25,251,0.631578947368421,0.6578947368421052,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,26,261,0.6578947368421052,0.6842105263157894,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,27,271,0.6842105263157894,0.7105263157894737,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,28,281,0.7105263157894737,0.7368421052631579,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,29,291,0.7368421052631579,0.763157894736842,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,30,301,0.763157894736842,0.7894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,31,311,0.7894736842105263,0.8157894736842105,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,32,321,0.8157894736842105,0.8421052631578947,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,33,331,0.8421052631578947,0.8684210526315789,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,34,341,0.8684210526315789,0.894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,35,351,0.894736842105263,0.9210526315789473,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,36,361,0.9210526315789473,0.9473684210526315,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
budget,market20,KGB-DMOEA,13,85,37,371,0.9473684210526315,0.9736842105263157,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,1,11,0.0,0.02631578947368421,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,2,21,0.02631578947368421,0.05263157894736842,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,3,31,0.05263157894736842,0.07894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,4,41,0.07894736842105263,0.10526315789473684,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,5,51,0.10526315789473684,0.13157894736842105,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,6,61,0.13157894736842105,0.15789473684210525,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,7,71,0.15789473684210525,0.18421052631578946,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,8,81,0.18421052631578946,0.21052631578947367,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,9,91,0.21052631578947367,0.23684210526315788,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,10,101,0.23684210526315788,0.2631578947368421,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,11,111,0.2631578947368421,0.2894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,12,121,0.2894736842105263,0.3157894736842105,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,13,131,0.3157894736842105,0.3421052631578947,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,14,141,0.3421052631578947,0.3684210526315789,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,15,151,0.3684210526315789,0.39473684210526316,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,16,161,0.39473684210526316,0.42105263157894735,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,17,171,0.42105263157894735,0.4473684210526315,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,18,181,0.4473684210526315,0.47368421052631576,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,19,191,0.47368421052631576,0.5,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,20,201,0.5,0.5263157894736842,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,21,211,0.5263157894736842,0.5526315789473684,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,22,221,0.5526315789473684,0.5789473684210527,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,23,231,0.5789473684210527,0.6052631578947368,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,24,241,0.6052631578947368,0.631578947368421,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,25,251,0.631578947368421,0.6578947368421052,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,26,261,0.6578947368421052,0.6842105263157894,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,27,271,0.6842105263157894,0.7105263157894737,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,28,281,0.7105263157894737,0.7368421052631579,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,29,291,0.7368421052631579,0.763157894736842,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,30,301,0.763157894736842,0.7894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,31,311,0.7894736842105263,0.8157894736842105,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,32,321,0.8157894736842105,0.8421052631578947,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,33,331,0.8421052631578947,0.8684210526315789,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,34,341,0.8684210526315789,0.894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,35,351,0.894736842105263,0.9210526315789473,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,36,361,0.9210526315789473,0.9473684210526315,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,13,100,37,371,0.9473684210526315,0.9736842105263157,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,1,11,0.0,0.02631578947368421,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,2,21,0.02631578947368421,0.05263157894736842,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,3,31,0.05263157894736842,0.07894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,4,41,0.07894736842105263,0.10526315789473684,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,5,51,0.10526315789473684,0.13157894736842105,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,6,61,0.13157894736842105,0.15789473684210525,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,7,71,0.15789473684210525,0.18421052631578946,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,8,81,0.18421052631578946,0.21052631578947367,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,9,91,0.21052631578947367,0.23684210526315788,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,10,101,0.23684210526315788,0.2631578947368421,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,11,111,0.2631578947368421,0.2894736842105263,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,12,121,0.2894736842105263,0.3157894736842105,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,13,131,0.3157894736842105,0.3421052631578947,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,14,141,0.3421052631578947,0.3684210526315789,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,15,151,0.3684210526315789,0.39473684210526316,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,16,161,0.39473684210526316,0.42105263157894735,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,17,171,0.42105263157894735,0.4473684210526315,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,18,181,0.4473684210526315,0.47368421052631576,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,19,191,0.47368421052631576,0.5,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,20,201,0.5,0.5263157894736842,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,21,211,0.5263157894736842,0.5526315789473684,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,22,221,0.5526315789473684,0.5789473684210527,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,23,231,0.5789473684210527,0.6052631578947368,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,24,241,0.6052631578947368,0.631578947368421,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,25,251,0.631578947368421,0.6578947368421052,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,26,261,0.6578947368421052,0.6842105263157894,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,27,271,0.6842105263157894,0.7105263157894737,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,28,281,0.7105263157894737,0.7368421052631579,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
main,market20,KGB-DMOEA,14,100,29,291,0.7368421052631579,0.763157894736842,1,kgb_internal_knowledge_guided_response,0,1,0,0,KGB-DMOEA dynamic response is handled inside pymoo; replacement count is not exposed by the library.,0.0
